meterNumber,meterType,meterModel,meterSerialNumber,meterOwner,capacity,volt,category,phase,meterDigit,region,vendorName,cartonID,meterSequence,defaultUnit,manufacturerName,accuracy,prepaidMeterType,destinationStore,storeAddress,storeManagerName,storeManagerContact,meterSeries
727848528,,VIOIFOWE22913,4.40E+15,Elvic,13577,415V,Non-MD,1-Phase,13535,,Elvic,GIFWOEFO3893519,12,30,TOES,13530,Smart meter,GGC,Maskat town,Rom,13609,11545 - 5
727848529,,VIOIFOWE22914,4.40E+15,Elvic,13578,415V,Non-MD,1-Phase,13536,,Elvic,GIFWOEFO3893519,12,30,TOES,13531,Smart meter,GGC,Maskat town,Rom,13610,11546 - 5
727848530,,VIOIFOWE22915,4.40E+15,Elvic,13579,415V,Non-MD,1-Phase,13537,,Elvic,GIFWOEFO3893519,12,30,TOES,13532,Smart meter,GGC,Maskat town,Rom,13611,11547 - 5
727848531,,VIOIFOWE22916,4.40E+15,Elvic,13580,415V,Non-MD,1-Phase,13538,,Elvic,GIFWOEFO3893519,12,30,TOES,13533,Smart meter,GGC,Maskat town,Rom,13612,11548 - 5
727848532,,VIOIFOWE22917,4.40E+15,Elvic,13581,415V,Non-MD,1-Phase,13539,,Elvic,GIFWOEFO3893519,12,30,TOES,13534,Smart meter,GGC,Maskat town,Rom,13613,11549 - 5
727848533,,VIOIFOWE22918,4.40E+15,Elvic,13582,415V,Non-MD,1-Phase,13540,,Elvic,GIFWOEFO3893519,12,30,TOES,13535,Smart meter,GGC,Maskat town,Rom,13614,11550 - 5
727848534,,VIOIFOWE22919,4.40E+15,Elvic,13583,415V,Non-MD,1-Phase,13541,,Elvic,GIFWOEFO3893519,12,30,TOES,13536,Smart meter,GGC,Maskat town,Rom,13615,11551 - 5
727848535,,VIOIFOWE22920,4.40E+15,Elvic,13584,415V,Non-MD,1-Phase,13542,,Elvic,GIFWOEFO3893519,12,30,TOES,13537,Smart meter,GGC,Maskat town,Rom,13616,11552 - 5
727848536,,VIOIFOWE22921,4.40E+15,Elvic,13585,415V,Non-MD,1-Phase,13543,,Elvic,GIFWOEFO3893519,12,30,TOES,13538,Smart meter,GGC,Maskat town,Rom,13617,11553 - 5
727848537,,VIOIFOWE22922,4.40E+15,Elvic,13586,415V,Non-MD,1-Phase,13544,,Elvic,GIFWOEFO3893519,12,30,TOES,13539,Smart meter,GGC,Maskat town,Rom,13618,11554 - 5
727848538,,VIOIFOWE22923,4.40E+15,Elvic,13587,415V,Non-MD,1-Phase,13545,,Elvic,GIFWOEFO3893519,12,30,TOES,13540,Smart meter,GGC,Maskat town,Rom,13619,11555 - 5
727848539,,VIOIFOWE22924,4.40E+15,Elvic,13588,415V,Non-MD,1-Phase,13546,,Elvic,GIFWOEFO3893519,12,30,TOES,13541,Smart meter,GGC,Maskat town,Rom,13620,11556 - 5
727848540,,VIOIFOWE22925,4.40E+15,Elvic,13589,415V,Non-MD,1-Phase,13547,,Elvic,GIFWOEFO3893519,12,30,TOES,13542,Smart meter,GGC,Maskat town,Rom,13621,11557 - 5
727848541,,VIOIFOWE22926,4.40E+15,Elvic,13590,415V,Non-MD,1-Phase,13548,,Elvic,GIFWOEFO3893519,12,30,TOES,13543,Smart meter,GGC,Maskat town,Rom,13622,11558 - 5
727848542,,VIOIFOWE22927,4.40E+15,Elvic,13591,415V,Non-MD,1-Phase,13549,,Elvic,GIFWOEFO3893519,12,30,TOES,13544,Smart meter,GGC,Maskat town,Rom,13623,11559 - 5
727848543,,VIOIFOWE22928,4.40E+15,Elvic,13592,415V,Non-MD,1-Phase,13550,,Elvic,GIFWOEFO3893519,12,30,TOES,13545,Smart meter,GGC,Maskat town,Rom,13624,11560 - 5
727848544,,VIOIFOWE22929,4.40E+15,Elvic,13593,415V,Non-MD,1-Phase,13551,,Elvic,GIFWOEFO3893519,12,30,TOES,13546,Smart meter,GGC,Maskat town,Rom,13625,11561 - 5
727848545,,VIOIFOWE22930,4.40E+15,Elvic,13594,415V,Non-MD,1-Phase,13552,,Elvic,GIFWOEFO3893519,12,30,TOES,13547,Smart meter,GGC,Maskat town,Rom,13626,11562 - 5
727848546,,VIOIFOWE22931,4.40E+15,Elvic,13595,415V,Non-MD,1-Phase,13553,,Elvic,GIFWOEFO3893519,12,30,TOES,13548,Smart meter,GGC,Maskat town,Rom,13627,11563 - 5
727848547,,VIOIFOWE22932,4.40E+15,Elvic,13596,415V,Non-MD,1-Phase,13554,,Elvic,GIFWOEFO3893519,12,30,TOES,13549,Smart meter,GGC,Maskat town,Rom,13628,11564 - 5
727848548,,VIOIFOWE22933,4.40E+15,Elvic,13597,415V,Non-MD,1-Phase,13555,,Elvic,GIFWOEFO3893519,12,30,TOES,13550,Smart meter,GGC,Maskat town,Rom,13629,11565 - 5
727848549,,VIOIFOWE22934,4.40E+15,Elvic,13598,415V,Non-MD,1-Phase,13556,,Elvic,GIFWOEFO3893519,12,30,TOES,13551,Smart meter,GGC,Maskat town,Rom,13630,11566 - 5
727848550,,VIOIFOWE22935,4.40E+15,Elvic,13599,415V,Non-MD,1-Phase,13557,,Elvic,GIFWOEFO3893519,12,30,TOES,13552,Smart meter,GGC,Maskat town,Rom,13631,11567 - 5
727848551,,VIOIFOWE22936,4.40E+15,Elvic,13600,415V,Non-MD,1-Phase,13558,,Elvic,GIFWOEFO3893519,12,30,TOES,13553,Smart meter,GGC,Maskat town,Rom,13632,11568 - 5
727848552,,VIOIFOWE22937,4.40E+15,Elvic,13601,415V,Non-MD,1-Phase,13559,,Elvic,GIFWOEFO3893519,12,30,TOES,13554,Smart meter,GGC,Maskat town,Rom,13633,11569 - 5
727848553,,VIOIFOWE22938,4.40E+15,Elvic,13602,415V,Non-MD,1-Phase,13560,,Elvic,GIFWOEFO3893519,12,30,TOES,13555,Smart meter,GGC,Maskat town,Rom,13634,11570 - 5
727848554,,VIOIFOWE22939,4.40E+15,Elvic,13603,415V,Non-MD,1-Phase,13561,,Elvic,GIFWOEFO3893519,12,30,TOES,13556,Smart meter,GGC,Maskat town,Rom,13635,11571 - 5
727848555,,VIOIFOWE22940,4.40E+15,Elvic,13604,415V,Non-MD,1-Phase,13562,,Elvic,GIFWOEFO3893519,12,30,TOES,13557,Smart meter,GGC,Maskat town,Rom,13636,11572 - 5
727848556,,VIOIFOWE22941,4.40E+15,Elvic,13605,415V,Non-MD,1-Phase,13563,,Elvic,GIFWOEFO3893519,12,30,TOES,13558,Smart meter,GGC,Maskat town,Rom,13637,11573 - 5
727848557,,VIOIFOWE22942,4.40E+15,Elvic,13606,415V,Non-MD,1-Phase,13564,,Elvic,GIFWOEFO3893519,12,30,TOES,13559,Smart meter,GGC,Maskat town,Rom,13638,11574 - 5
727848558,,VIOIFOWE22943,4.40E+15,Elvic,13607,415V,Non-MD,1-Phase,13565,,Elvic,GIFWOEFO3893519,12,30,TOES,13560,Smart meter,GGC,Maskat town,Rom,13639,11575 - 5
727848559,,VIOIFOWE22944,4.40E+15,Elvic,13608,415V,Non-MD,1-Phase,13566,,Elvic,GIFWOEFO3893519,12,30,TOES,13561,Smart meter,GGC,Maskat town,Rom,13640,11576 - 5
727848560,,VIOIFOWE22945,4.40E+15,Elvic,13609,415V,Non-MD,1-Phase,13567,,Elvic,GIFWOEFO3893519,12,30,TOES,13562,Smart meter,GGC,Maskat town,Rom,13641,11577 - 5
727848561,,VIOIFOWE22946,4.40E+15,Elvic,13610,415V,Non-MD,1-Phase,13568,,Elvic,GIFWOEFO3893519,12,30,TOES,13563,Smart meter,GGC,Maskat town,Rom,13642,11578 - 5
727848562,,VIOIFOWE22947,4.40E+15,Elvic,13611,415V,Non-MD,1-Phase,13569,,Elvic,GIFWOEFO3893519,12,30,TOES,13564,Smart meter,GGC,Maskat town,Rom,13643,11579 - 5
727848563,,VIOIFOWE22948,4.40E+15,Elvic,13612,415V,Non-MD,1-Phase,13570,,Elvic,GIFWOEFO3893519,12,30,TOES,13565,Smart meter,GGC,Maskat town,Rom,13644,11580 - 5
727848564,,VIOIFOWE22949,4.40E+15,Elvic,13613,415V,Non-MD,1-Phase,13571,,Elvic,GIFWOEFO3893519,12,30,TOES,13566,Smart meter,GGC,Maskat town,Rom,13645,11581 - 5
727848565,,VIOIFOWE22950,4.40E+15,Elvic,13614,415V,Non-MD,1-Phase,13572,,Elvic,GIFWOEFO3893519,12,30,TOES,13567,Smart meter,GGC,Maskat town,Rom,13646,11582 - 5
727848566,,VIOIFOWE22951,4.40E+15,Elvic,13615,415V,Non-MD,1-Phase,13573,,Elvic,GIFWOEFO3893519,12,30,TOES,13568,Smart meter,GGC,Maskat town,Rom,13647,11583 - 5
727848567,,VIOIFOWE22952,4.40E+15,Elvic,13616,415V,Non-MD,1-Phase,13574,,Elvic,GIFWOEFO3893519,12,30,TOES,13569,Smart meter,GGC,Maskat town,Rom,13648,11584 - 5
727848568,,VIOIFOWE22953,4.40E+15,Elvic,13617,415V,Non-MD,1-Phase,13575,,Elvic,GIFWOEFO3893519,12,30,TOES,13570,Smart meter,GGC,Maskat town,Rom,13649,11585 - 5
727848569,,VIOIFOWE22954,4.40E+15,Elvic,13618,415V,Non-MD,1-Phase,13576,,Elvic,GIFWOEFO3893519,12,30,TOES,13571,Smart meter,GGC,Maskat town,Rom,13650,11586 - 5
727848570,,VIOIFOWE22955,4.40E+15,Elvic,13619,415V,Non-MD,1-Phase,13577,,Elvic,GIFWOEFO3893519,12,30,TOES,13572,Smart meter,GGC,Maskat town,Rom,13651,11587 - 5
727848571,,VIOIFOWE22956,4.40E+15,Elvic,13620,415V,Non-MD,1-Phase,13578,,Elvic,GIFWOEFO3893519,12,30,TOES,13573,Smart meter,GGC,Maskat town,Rom,13652,11588 - 5
727848572,,VIOIFOWE22957,4.40E+15,Elvic,13621,415V,Non-MD,1-Phase,13579,,Elvic,GIFWOEFO3893519,12,30,TOES,13574,Smart meter,GGC,Maskat town,Rom,13653,11589 - 5
727848573,,VIOIFOWE22958,4.40E+15,Elvic,13622,415V,Non-MD,1-Phase,13580,,Elvic,GIFWOEFO3893519,12,30,TOES,13575,Smart meter,GGC,Maskat town,Rom,13654,11590 - 5
727848574,,VIOIFOWE22959,4.40E+15,Elvic,13623,415V,Non-MD,1-Phase,13581,,Elvic,GIFWOEFO3893519,12,30,TOES,13576,Smart meter,GGC,Maskat town,Rom,13655,11591 - 5
727848575,,VIOIFOWE22960,4.40E+15,Elvic,13624,415V,Non-MD,1-Phase,13582,,Elvic,GIFWOEFO3893519,12,30,TOES,13577,Smart meter,GGC,Maskat town,Rom,13656,11592 - 5
727848576,,VIOIFOWE22961,4.40E+15,Elvic,13625,415V,Non-MD,1-Phase,13583,,Elvic,GIFWOEFO3893519,12,30,TOES,13578,Smart meter,GGC,Maskat town,Rom,13657,11593 - 5
727848577,,VIOIFOWE22962,4.40E+15,Elvic,13626,415V,Non-MD,1-Phase,13584,,Elvic,GIFWOEFO3893519,12,30,TOES,13579,Smart meter,GGC,Maskat town,Rom,13658,11594 - 5
727848578,,VIOIFOWE22963,4.40E+15,Elvic,13627,415V,Non-MD,1-Phase,13585,,Elvic,GIFWOEFO3893519,12,30,TOES,13580,Smart meter,GGC,Maskat town,Rom,13659,11595 - 5
727848579,,VIOIFOWE22964,4.40E+15,Elvic,13628,415V,Non-MD,1-Phase,13586,,Elvic,GIFWOEFO3893519,12,30,TOES,13581,Smart meter,GGC,Maskat town,Rom,13660,11596 - 5
727848580,,VIOIFOWE22965,4.40E+15,Elvic,13629,415V,Non-MD,1-Phase,13587,,Elvic,GIFWOEFO3893519,12,30,TOES,13582,Smart meter,GGC,Maskat town,Rom,13661,11597 - 5
727848581,,VIOIFOWE22966,4.40E+15,Elvic,13630,415V,Non-MD,1-Phase,13588,,Elvic,GIFWOEFO3893519,12,30,TOES,13583,Smart meter,GGC,Maskat town,Rom,13662,11598 - 5
727848582,,VIOIFOWE22967,4.40E+15,Elvic,13631,415V,Non-MD,1-Phase,13589,,Elvic,GIFWOEFO3893519,12,30,TOES,13584,Smart meter,GGC,Maskat town,Rom,13663,11599 - 5
727848583,,VIOIFOWE22968,4.40E+15,Elvic,13632,415V,Non-MD,1-Phase,13590,,Elvic,GIFWOEFO3893519,12,30,TOES,13585,Smart meter,GGC,Maskat town,Rom,13664,11600 - 5
727848584,,VIOIFOWE22969,4.40E+15,Elvic,13633,415V,Non-MD,1-Phase,13591,,Elvic,GIFWOEFO3893519,12,30,TOES,13586,Smart meter,GGC,Maskat town,Rom,13665,11601 - 5
727848585,,VIOIFOWE22970,4.40E+15,Elvic,13634,415V,Non-MD,1-Phase,13592,,Elvic,GIFWOEFO3893519,12,30,TOES,13587,Smart meter,GGC,Maskat town,Rom,13666,11602 - 5
727848586,,VIOIFOWE22971,4.40E+15,Elvic,13635,415V,Non-MD,1-Phase,13593,,Elvic,GIFWOEFO3893519,12,30,TOES,13588,Smart meter,GGC,Maskat town,Rom,13667,11603 - 5
727848587,,VIOIFOWE22972,4.40E+15,Elvic,13636,415V,Non-MD,1-Phase,13594,,Elvic,GIFWOEFO3893519,12,30,TOES,13589,Smart meter,GGC,Maskat town,Rom,13668,11604 - 5
727848588,,VIOIFOWE22973,4.40E+15,Elvic,13637,415V,Non-MD,1-Phase,13595,,Elvic,GIFWOEFO3893519,12,30,TOES,13590,Smart meter,GGC,Maskat town,Rom,13669,11605 - 5
727848589,,VIOIFOWE22974,4.40E+15,Elvic,13638,415V,Non-MD,1-Phase,13596,,Elvic,GIFWOEFO3893519,12,30,TOES,13591,Smart meter,GGC,Maskat town,Rom,13670,11606 - 5
727848590,,VIOIFOWE22975,4.40E+15,Elvic,13639,415V,Non-MD,1-Phase,13597,,Elvic,GIFWOEFO3893519,12,30,TOES,13592,Smart meter,GGC,Maskat town,Rom,13671,11607 - 5
727848591,,VIOIFOWE22976,4.40E+15,Elvic,13640,415V,Non-MD,1-Phase,13598,,Elvic,GIFWOEFO3893519,12,30,TOES,13593,Smart meter,GGC,Maskat town,Rom,13672,11608 - 5
727848592,,VIOIFOWE22977,4.40E+15,Elvic,13641,415V,Non-MD,1-Phase,13599,,Elvic,GIFWOEFO3893519,12,30,TOES,13594,Smart meter,GGC,Maskat town,Rom,13673,11609 - 5
727848593,,VIOIFOWE22978,4.40E+15,Elvic,13642,415V,Non-MD,1-Phase,13600,,Elvic,GIFWOEFO3893519,12,30,TOES,13595,Smart meter,GGC,Maskat town,Rom,13674,11610 - 5
727848594,,VIOIFOWE22979,4.40E+15,Elvic,13643,415V,Non-MD,1-Phase,13601,,Elvic,GIFWOEFO3893519,12,30,TOES,13596,Smart meter,GGC,Maskat town,Rom,13675,11611 - 5
727848595,,VIOIFOWE22980,4.40E+15,Elvic,13644,415V,Non-MD,1-Phase,13602,,Elvic,GIFWOEFO3893519,12,30,TOES,13597,Smart meter,GGC,Maskat town,Rom,13676,11612 - 5
727848596,,VIOIFOWE22981,4.40E+15,Elvic,13645,415V,Non-MD,1-Phase,13603,,Elvic,GIFWOEFO3893519,12,30,TOES,13598,Smart meter,GGC,Maskat town,Rom,13677,11613 - 5
727848597,,VIOIFOWE22982,4.40E+15,Elvic,13646,415V,Non-MD,1-Phase,13604,,Elvic,GIFWOEFO3893519,12,30,TOES,13599,Smart meter,GGC,Maskat town,Rom,13678,11614 - 5
727848598,,VIOIFOWE22983,4.40E+15,Elvic,13647,415V,Non-MD,1-Phase,13605,,Elvic,GIFWOEFO3893519,12,30,TOES,13600,Smart meter,GGC,Maskat town,Rom,13679,11615 - 5
727848599,,VIOIFOWE22984,4.40E+15,Elvic,13648,415V,Non-MD,1-Phase,13606,,Elvic,GIFWOEFO3893519,12,30,TOES,13601,Smart meter,GGC,Maskat town,Rom,13680,11616 - 5
727848600,,VIOIFOWE22985,4.40E+15,Elvic,13649,415V,Non-MD,1-Phase,13607,,Elvic,GIFWOEFO3893519,12,30,TOES,13602,Smart meter,GGC,Maskat town,Rom,13681,11617 - 5
727848601,,VIOIFOWE22986,4.40E+15,Elvic,13650,415V,Non-MD,1-Phase,13608,,Elvic,GIFWOEFO3893519,12,30,TOES,13603,Smart meter,GGC,Maskat town,Rom,13682,11618 - 5
727848602,,VIOIFOWE22987,4.40E+15,Elvic,13651,415V,Non-MD,1-Phase,13609,,Elvic,GIFWOEFO3893519,12,30,TOES,13604,Smart meter,GGC,Maskat town,Rom,13683,11619 - 5
727848603,,VIOIFOWE22988,4.40E+15,Elvic,13652,415V,Non-MD,1-Phase,13610,,Elvic,GIFWOEFO3893519,12,30,TOES,13605,Smart meter,GGC,Maskat town,Rom,13684,11620 - 5
727848604,,VIOIFOWE22989,4.40E+15,Elvic,13653,415V,Non-MD,1-Phase,13611,,Elvic,GIFWOEFO3893519,12,30,TOES,13606,Smart meter,GGC,Maskat town,Rom,13685,11621 - 5
727848605,,VIOIFOWE22990,4.40E+15,Elvic,13654,415V,Non-MD,1-Phase,13612,,Elvic,GIFWOEFO3893519,12,30,TOES,13607,Smart meter,GGC,Maskat town,Rom,13686,11622 - 5
727848606,,VIOIFOWE22991,4.40E+15,Elvic,13655,415V,Non-MD,1-Phase,13613,,Elvic,GIFWOEFO3893519,12,30,TOES,13608,Smart meter,GGC,Maskat town,Rom,13687,11623 - 5
727848607,,VIOIFOWE22992,4.40E+15,Elvic,13656,415V,Non-MD,1-Phase,13614,,Elvic,GIFWOEFO3893519,12,30,TOES,13609,Smart meter,GGC,Maskat town,Rom,13688,11624 - 5
727848608,,VIOIFOWE22993,4.40E+15,Elvic,13657,415V,Non-MD,1-Phase,13615,,Elvic,GIFWOEFO3893519,12,30,TOES,13610,Smart meter,GGC,Maskat town,Rom,13689,11625 - 5
727848609,,VIOIFOWE22994,4.40E+15,Elvic,13658,415V,Non-MD,1-Phase,13616,,Elvic,GIFWOEFO3893519,12,30,TOES,13611,Smart meter,GGC,Maskat town,Rom,13690,11626 - 5
727848610,,VIOIFOWE22995,4.40E+15,Elvic,13659,415V,Non-MD,1-Phase,13617,,Elvic,GIFWOEFO3893519,12,30,TOES,13612,Smart meter,GGC,Maskat town,Rom,13691,11627 - 5
727848611,,VIOIFOWE22996,4.40E+15,Elvic,13660,415V,Non-MD,1-Phase,13618,,Elvic,GIFWOEFO3893519,12,30,TOES,13613,Smart meter,GGC,Maskat town,Rom,13692,11628 - 5
727848612,,VIOIFOWE22997,4.40E+15,Elvic,13661,415V,Non-MD,1-Phase,13619,,Elvic,GIFWOEFO3893519,12,30,TOES,13614,Smart meter,GGC,Maskat town,Rom,13693,11629 - 5
727848613,,VIOIFOWE22998,4.40E+15,Elvic,13662,415V,Non-MD,1-Phase,13620,,Elvic,GIFWOEFO3893519,12,30,TOES,13615,Smart meter,GGC,Maskat town,Rom,13694,11630 - 5
727848614,,VIOIFOWE22999,4.40E+15,Elvic,13663,415V,Non-MD,1-Phase,13621,,Elvic,GIFWOEFO3893519,12,30,TOES,13616,Smart meter,GGC,Maskat town,Rom,13695,11631 - 5
727848615,,VIOIFOWE23000,4.40E+15,Elvic,13664,415V,Non-MD,1-Phase,13622,,Elvic,GIFWOEFO3893519,12,30,TOES,13617,Smart meter,GGC,Maskat town,Rom,13696,11632 - 5
727848616,,VIOIFOWE23001,4.40E+15,Elvic,13665,415V,Non-MD,1-Phase,13623,,Elvic,GIFWOEFO3893519,12,30,TOES,13618,Smart meter,GGC,Maskat town,Rom,13697,11633 - 5
727848617,,VIOIFOWE23002,4.40E+15,Elvic,13666,415V,Non-MD,1-Phase,13624,,Elvic,GIFWOEFO3893519,12,30,TOES,13619,Smart meter,GGC,Maskat town,Rom,13698,11634 - 5
727848618,,VIOIFOWE23003,4.40E+15,Elvic,13667,415V,Non-MD,1-Phase,13625,,Elvic,GIFWOEFO3893519,12,30,TOES,13620,Smart meter,GGC,Maskat town,Rom,13699,11635 - 5
727848619,,VIOIFOWE23004,4.40E+15,Elvic,13668,415V,Non-MD,1-Phase,13626,,Elvic,GIFWOEFO3893519,12,30,TOES,13621,Smart meter,GGC,Maskat town,Rom,13700,11636 - 5
727848620,,VIOIFOWE23005,4.40E+15,Elvic,13669,415V,Non-MD,1-Phase,13627,,Elvic,GIFWOEFO3893519,12,30,TOES,13622,Smart meter,GGC,Maskat town,Rom,13701,11637 - 5
727848621,,VIOIFOWE23006,4.40E+15,Elvic,13670,415V,Non-MD,1-Phase,13628,,Elvic,GIFWOEFO3893519,12,30,TOES,13623,Smart meter,GGC,Maskat town,Rom,13702,11638 - 5
727848622,,VIOIFOWE23007,4.40E+15,Elvic,13671,415V,Non-MD,1-Phase,13629,,Elvic,GIFWOEFO3893519,12,30,TOES,13624,Smart meter,GGC,Maskat town,Rom,13703,11639 - 5
727848623,,VIOIFOWE23008,4.40E+15,Elvic,13672,415V,Non-MD,1-Phase,13630,,Elvic,GIFWOEFO3893519,12,30,TOES,13625,Smart meter,GGC,Maskat town,Rom,13704,11640 - 5
727848624,,VIOIFOWE23009,4.40E+15,Elvic,13673,415V,Non-MD,1-Phase,13631,,Elvic,GIFWOEFO3893519,12,30,TOES,13626,Smart meter,GGC,Maskat town,Rom,13705,11641 - 5
727848625,,VIOIFOWE23010,4.40E+15,Elvic,13674,415V,Non-MD,1-Phase,13632,,Elvic,GIFWOEFO3893519,12,30,TOES,13627,Smart meter,GGC,Maskat town,Rom,13706,11642 - 5
727848626,,VIOIFOWE23011,4.40E+15,Elvic,13675,415V,Non-MD,1-Phase,13633,,Elvic,GIFWOEFO3893519,12,30,TOES,13628,Smart meter,GGC,Maskat town,Rom,13707,11643 - 5
727848627,,VIOIFOWE23012,4.40E+15,Elvic,13676,415V,Non-MD,1-Phase,13634,,Elvic,GIFWOEFO3893519,12,30,TOES,13629,Smart meter,GGC,Maskat town,Rom,13708,11644 - 5
727848628,,VIOIFOWE23013,4.40E+15,Elvic,13677,415V,Non-MD,1-Phase,13635,,Elvic,GIFWOEFO3893519,12,30,TOES,13630,Smart meter,GGC,Maskat town,Rom,13709,11645 - 5
727848629,,VIOIFOWE23014,4.40E+15,Elvic,13678,415V,Non-MD,1-Phase,13636,,Elvic,GIFWOEFO3893519,12,30,TOES,13631,Smart meter,GGC,Maskat town,Rom,13710,11646 - 5
727848630,,VIOIFOWE23015,4.40E+15,Elvic,13679,415V,Non-MD,1-Phase,13637,,Elvic,GIFWOEFO3893519,12,30,TOES,13632,Smart meter,GGC,Maskat town,Rom,13711,11647 - 5
727848631,,VIOIFOWE23016,4.40E+15,Elvic,13680,415V,Non-MD,1-Phase,13638,,Elvic,GIFWOEFO3893519,12,30,TOES,13633,Smart meter,GGC,Maskat town,Rom,13712,11648 - 5
727848632,,VIOIFOWE23017,4.40E+15,Elvic,13681,415V,Non-MD,1-Phase,13639,,Elvic,GIFWOEFO3893519,12,30,TOES,13634,Smart meter,GGC,Maskat town,Rom,13713,11649 - 5
727848633,,VIOIFOWE23018,4.40E+15,Elvic,13682,415V,Non-MD,1-Phase,13640,,Elvic,GIFWOEFO3893519,12,30,TOES,13635,Smart meter,GGC,Maskat town,Rom,13714,11650 - 5
727848634,,VIOIFOWE23019,4.40E+15,Elvic,13683,415V,Non-MD,1-Phase,13641,,Elvic,GIFWOEFO3893519,12,30,TOES,13636,Smart meter,GGC,Maskat town,Rom,13715,11651 - 5
727848635,,VIOIFOWE23020,4.40E+15,Elvic,13684,415V,Non-MD,1-Phase,13642,,Elvic,GIFWOEFO3893519,12,30,TOES,13637,Smart meter,GGC,Maskat town,Rom,13716,11652 - 5
727848636,,VIOIFOWE23021,4.40E+15,Elvic,13685,415V,Non-MD,1-Phase,13643,,Elvic,GIFWOEFO3893519,12,30,TOES,13638,Smart meter,GGC,Maskat town,Rom,13717,11653 - 5
727848637,,VIOIFOWE23022,4.40E+15,Elvic,13686,415V,Non-MD,1-Phase,13644,,Elvic,GIFWOEFO3893519,12,30,TOES,13639,Smart meter,GGC,Maskat town,Rom,13718,11654 - 5
727848638,,VIOIFOWE23023,4.40E+15,Elvic,13687,415V,Non-MD,1-Phase,13645,,Elvic,GIFWOEFO3893519,12,30,TOES,13640,Smart meter,GGC,Maskat town,Rom,13719,11655 - 5
727848639,,VIOIFOWE23024,4.40E+15,Elvic,13688,415V,Non-MD,1-Phase,13646,,Elvic,GIFWOEFO3893519,12,30,TOES,13641,Smart meter,GGC,Maskat town,Rom,13720,11656 - 5
727848640,,VIOIFOWE23025,4.40E+15,Elvic,13689,415V,Non-MD,1-Phase,13647,,Elvic,GIFWOEFO3893519,12,30,TOES,13642,Smart meter,GGC,Maskat town,Rom,13721,11657 - 5
727848641,,VIOIFOWE23026,4.40E+15,Elvic,13690,415V,Non-MD,1-Phase,13648,,Elvic,GIFWOEFO3893519,12,30,TOES,13643,Smart meter,GGC,Maskat town,Rom,13722,11658 - 5
727848642,,VIOIFOWE23027,4.40E+15,Elvic,13691,415V,Non-MD,1-Phase,13649,,Elvic,GIFWOEFO3893519,12,30,TOES,13644,Smart meter,GGC,Maskat town,Rom,13723,11659 - 5
727848643,,VIOIFOWE23028,4.40E+15,Elvic,13692,415V,Non-MD,1-Phase,13650,,Elvic,GIFWOEFO3893519,12,30,TOES,13645,Smart meter,GGC,Maskat town,Rom,13724,11660 - 5
727848644,,VIOIFOWE23029,4.40E+15,Elvic,13693,415V,Non-MD,1-Phase,13651,,Elvic,GIFWOEFO3893519,12,30,TOES,13646,Smart meter,GGC,Maskat town,Rom,13725,11661 - 5
727848645,,VIOIFOWE23030,4.40E+15,Elvic,13694,415V,Non-MD,1-Phase,13652,,Elvic,GIFWOEFO3893519,12,30,TOES,13647,Smart meter,GGC,Maskat town,Rom,13726,11662 - 5
727848646,,VIOIFOWE23031,4.40E+15,Elvic,13695,415V,Non-MD,1-Phase,13653,,Elvic,GIFWOEFO3893519,12,30,TOES,13648,Smart meter,GGC,Maskat town,Rom,13727,11663 - 5
727848647,,VIOIFOWE23032,4.40E+15,Elvic,13696,415V,Non-MD,1-Phase,13654,,Elvic,GIFWOEFO3893519,12,30,TOES,13649,Smart meter,GGC,Maskat town,Rom,13728,11664 - 5
727848648,,VIOIFOWE23033,4.40E+15,Elvic,13697,415V,Non-MD,1-Phase,13655,,Elvic,GIFWOEFO3893519,12,30,TOES,13650,Smart meter,GGC,Maskat town,Rom,13729,11665 - 5
727848649,,VIOIFOWE23034,4.40E+15,Elvic,13698,415V,Non-MD,1-Phase,13656,,Elvic,GIFWOEFO3893519,12,30,TOES,13651,Smart meter,GGC,Maskat town,Rom,13730,11666 - 5
727848650,,VIOIFOWE23035,4.40E+15,Elvic,13699,415V,Non-MD,1-Phase,13657,,Elvic,GIFWOEFO3893519,12,30,TOES,13652,Smart meter,GGC,Maskat town,Rom,13731,11667 - 5
727848651,,VIOIFOWE23036,4.40E+15,Elvic,13700,415V,Non-MD,1-Phase,13658,,Elvic,GIFWOEFO3893519,12,30,TOES,13653,Smart meter,GGC,Maskat town,Rom,13732,11668 - 5
727848652,,VIOIFOWE23037,4.40E+15,Elvic,13701,415V,Non-MD,1-Phase,13659,,Elvic,GIFWOEFO3893519,12,30,TOES,13654,Smart meter,GGC,Maskat town,Rom,13733,11669 - 5
727848653,,VIOIFOWE23038,4.40E+15,Elvic,13702,415V,Non-MD,1-Phase,13660,,Elvic,GIFWOEFO3893519,12,30,TOES,13655,Smart meter,GGC,Maskat town,Rom,13734,11670 - 5
727848654,,VIOIFOWE23039,4.40E+15,Elvic,13703,415V,Non-MD,1-Phase,13661,,Elvic,GIFWOEFO3893519,12,30,TOES,13656,Smart meter,GGC,Maskat town,Rom,13735,11671 - 5
727848655,,VIOIFOWE23040,4.40E+15,Elvic,13704,415V,Non-MD,1-Phase,13662,,Elvic,GIFWOEFO3893519,12,30,TOES,13657,Smart meter,GGC,Maskat town,Rom,13736,11672 - 5
